feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,emotion
-614.5460815,68.94649506,-3.930302858,23.6135788,8.595497131,12.05827141,-1.235730171,4.373832703,-2.311050892,6.508891582,1.637780666,5.413786888,4.358906269,0.276931435,7.970067978,1.206139326,4.056839943,-0.266358048,5.859319687,1.966663718,0.937503636,2.614498377,1.506284356,2.697126389,1.582107663,2.148590803,-0.160585895,3.55905056,0.682914019,2.694408894,2.510391235,1.571374655,1.858727098,0.557311296,1.313179493,1.710461974,2.255600452,0.99487114,1.680921555,-0.048691571,0.728851795,0.711815774,0.734279037,0.689074993,0.703092575,0.731423199,0.722928941,0.764136136,0.785247743,0.766797125,0.735709369,0.727852583,0.595608175,0.004338834,0.000395284,0.009462315,0.096667521,0.076914355,0.025804546,0.008643014,0.030128678,0.069768943,0.054191142,0.015082303,0.020510344,0.021726372,0.037888624,0.01963342,0.009524624,0.008313438,0.031405564,0.075484566,0.016018704,0.008145272,0.011090673,0.069915563,0.051099692,0.007476535,0.004562609,0.002669275,0.018878497,0.016122283,0.001792726,0.002882469,0.001282509,0.003562012,0.004354773,0.001030265,0.001516819,0.002564954,0.00235554,0.002062283,0.000620422,0.00088612,0.007787821,0.021198859,0.004050747,0.000638452,0.00413302,0.013641078,0.002961135,0.000874061,0.006127487,0.003428577,0.000646515,0.003807136,0.004223372,0.000858211,0.00169657,0.002195422,0.00057282,0.00106745,0.000794825,0.000549762,0.000544984,0.00022102,0.000927272,0.000423235,0.000522785,0.000623083,0.000535654,0.000525338,0.000531456,0.000671722,0.000429459,0.00087483,0.000263673,0.000336997,0.000253603,0.000117652,0.000174405,0.000136166,0.000114153,0.000150469,0.000125938,0.000218968,0.000220586,0.000184161,0.000135707,0.000106442,0.000132233,7.98E-05,5.45E-05,3.16E-05,3.44E-05,4.88E-05,7.69E-05,7.07E-05,7.76E-05,3.91E-05,3.06E-05,2.54E-05,1.61E-05,1.22E-05,2.25E-05,3.37E-05,3.04E-05,2.11E-05,1.68E-05,1.62E-05,1.31E-05,9.57E-06,1.04E-05,1.25E-05,1.38E-05,1.11E-05,7.46E-06,3.78E-06,8.97E-07,3.18E-12,1.68E-12,1.46E-12,1.32E-12,1.22E-12,1.15E-12,1.10E-12,1.06E-12,1.04E-12,1.02E-12,1.01E-12,Fearful
-671.2280884,63.40149689,-14.34506035,21.58314705,-13.41440105,5.330942154,-9.141348839,-3.61719203,-5.340109348,-1.319115758,-2.711926222,-5.844799519,-2.145294666,-1.722528696,-2.465821505,-5.494141102,-0.381374866,-4.645188808,-2.421434641,-3.283893347,-0.855173886,-2.709193468,-1.145168304,0.1837558,-1.022339463,1.480778694,2.972479343,5.968410492,6.372512817,5.846743584,2.758615494,3.730894089,1.767460108,3.263045073,2.480304718,2.110749483,0.105771258,0.331048906,1.610001922,-0.146071926,0.58717972,0.505848646,0.524325192,0.556316733,0.584447563,0.641040683,0.611995399,0.641886175,0.683099926,0.678305209,0.732412577,0.710595727,2.49E-05,3.32E-05,5.67E-05,3.67E-05,1.15E-05,0.002038776,0.010968859,0.044075083,0.152927563,0.080301411,0.012751285,0.019938961,0.006872422,0.002231765,0.00638414,0.015364106,0.014933408,0.018651672,0.027933169,0.070678636,0.012412461,0.002069121,0.00756373,0.029271161,0.011867536,0.006250087,0.028632376,0.01045516,0.007200237,0.003931767,0.004613802,0.012810331,0.004180511,0.001346094,0.003618348,0.023271818,0.017874708,0.016151726,0.014804703,0.014814202,0.002313811,0.000450187,0.000904585,0.018928405,0.034879815,0.015253393,0.00707932,0.002330699,0.000571876,0.000511903,0.015083033,0.02160343,0.010112873,0.005728776,0.001565574,0.000983731,0.007775411,0.004424984,0.001091952,0.00049969,0.000472345,0.003383015,0.004718281,0.000811465,0.00014766,0.000339659,0.000225679,0.00020014,0.000176109,0.000136932,0.000118765,5.83E-05,8.55E-05,0.000259239,0.000117211,0.000187479,0.000222587,0.00039837,0.000318202,0.000400602,0.000513135,0.000215984,0.00015723,0.000157934,7.22E-05,0.000119442,6.51E-05,7.77E-05,7.10E-05,9.09E-05,0.000114177,7.45E-05,9.70E-05,7.42E-05,5.55E-05,5.70E-05,3.58E-05,3.78E-05,2.30E-05,2.57E-05,3.54E-05,4.02E-05,3.24E-05,2.51E-05,2.85E-05,2.24E-05,2.53E-05,3.00E-05,3.06E-05,4.14E-05,4.61E-05,1.79E-05,2.45E-05,3.88E-05,4.34E-05,1.88E-05,1.09E-05,2.53E-11,3.58E-14,1.07E-14,5.45E-15,3.54E-15,2.60E-15,2.08E-15,1.74E-15,1.55E-15,1.41E-15,1.35E-15,Calm
-719.3856812,76.10125732,-6.602622509,29.87138557,-3.876134157,9.718994141,-8.233897209,3.372748375,-5.143052578,4.494057655,1.701563001,0.878552854,0.785540462,-3.895700693,6.040592194,-0.011778046,2.471735001,-0.909034073,3.700064659,-0.074091226,0.032824907,-2.127660751,-0.07004682,0.299945384,-0.777974546,3.463399887,-1.043384552,2.144179344,0.96834439,1.991556525,-1.104249358,-0.280950248,1.210334778,2.124976873,1.36083436,-1.618052602,-0.809904814,-1.269322515,0.917254627,0.626382232,0.690132499,0.709188938,0.694040835,0.746810436,0.707153738,0.718203664,0.809410155,0.801058292,0.794722199,0.791066051,0.785469592,0.737297297,9.07E-05,6.63E-05,0.000692315,0.004116295,0.012479065,0.00830493,0.002124141,0.011711205,0.021346316,0.023077345,0.025524184,0.007804427,0.007230938,0.010944222,0.020283572,0.023482839,0.023553312,0.021998182,0.017862331,0.010150333,0.017423952,0.022908395,0.012302521,0.003690586,0.004685886,0.016668538,0.014913875,0.005823534,0.00506865,0.001927784,0.004099749,0.00645701,0.003522646,0.001325046,0.000349349,0.000874848,0.001574476,0.001981614,0.00167199,0.001558561,0.001485363,0.001204502,0.000153831,0.000432651,0.000712464,0.000329205,0.000220003,0.000103446,7.59E-05,0.000106429,0.000587762,0.000458713,0.000206648,0.000559131,0.000247517,0.000164784,0.000292907,0.00016152,0.00014463,0.000238707,0.000108499,0.000157614,9.86E-05,0.00010008,0.000113994,0.00010203,9.33E-05,0.000109687,0.000246909,0.00019736,0.000197113,0.000325614,0.000307297,0.000180822,0.000126921,0.00012823,7.43E-05,9.43E-05,8.22E-05,7.81E-05,5.37E-05,7.36E-05,0.000105705,5.53E-05,7.14E-05,4.38E-05,4.88E-05,6.47E-05,6.45E-05,0.000119473,0.000217482,0.000257845,0.000470912,0.000352717,0.000437915,0.000346144,0.000187296,6.00E-05,4.50E-05,7.15E-05,3.25E-05,5.44E-05,5.34E-05,7.10E-05,7.06E-05,4.90E-05,5.90E-05,3.75E-05,1.46E-05,1.81E-05,1.76E-05,1.92E-05,1.47E-05,1.48E-05,6.97E-06,3.42E-06,8.44E-07,1.14E-12,4.14E-13,2.72E-13,2.03E-13,1.63E-13,1.37E-13,1.19E-13,1.07E-13,9.84E-14,9.28E-14,8.97E-14,Fearful
-666.7915039,63.98657227,-29.50587845,22.94527626,-11.9946661,1.388067722,-23.39265823,-2.594003677,-10.27900791,3.779448748,-9.774785042,-6.549660683,-4.178563118,-9.295959473,-4.038400173,-11.07051849,-3.312539577,-7.66283226,-2.203650475,-10.63336849,0.70133394,-2.666167498,3.164903879,8.217289925,6.46289444,10.32644367,4.995784283,7.189987659,0.781202912,4.246554375,1.402289629,7.139346123,5.176591396,4.653567791,3.104423761,1.433872223,3.047538996,0.49869746,3.679267645,2.103771687,0.702238619,0.67413646,0.636619985,0.573382258,0.570946872,0.592014432,0.583036959,0.62410295,0.692789733,0.734847903,0.755082011,0.746934593,3.04E-05,3.63E-06,1.67E-06,1.15E-06,2.22E-05,0.000775378,0.002904154,0.010325097,0.035840616,0.078641891,0.092142127,0.03124975,0.006508941,0.000907999,0.000921881,0.001421613,0.002833397,0.004589601,0.005952026,0.009185457,0.024939356,0.027407659,0.020350924,0.027804501,0.020289391,0.005729223,0.00417308,0.002362616,0.003469996,0.034016501,0.024372758,0.024493018,0.038519751,0.020155068,0.003491536,0.000499609,0.000153131,0.000204741,0.000673264,0.002770954,0.004175053,0.002109396,0.001268214,0.00135201,0.00122396,0.001068065,0.000494426,0.000869168,0.001277634,0.001562236,0.00156239,0.002853345,0.001631192,0.000330161,0.000773502,0.003562248,0.005509039,0.003494404,0.001074259,0.000490576,0.001891819,0.003192841,0.000628827,0.000274812,0.000352694,0.000598709,0.000995546,0.000279595,0.000117706,0.000237419,0.000922173,0.000505316,0.000395912,0.000266491,0.000363167,0.000255078,0.000237283,0.000295806,0.000256039,0.000137241,9.11E-05,7.52E-05,3.61E-05,3.31E-05,5.92E-05,4.36E-05,4.86E-05,0.00024028,8.58E-05,0.000119617,0.000149864,9.60E-05,8.62E-05,7.88E-05,3.50E-05,2.78E-05,2.28E-05,2.50E-05,3.74E-05,7.72E-05,0.000138159,0.000209445,0.000219201,0.000152003,0.000174702,0.000200309,0.000233211,9.84E-05,7.45E-05,4.42E-05,6.65E-05,7.18E-05,0.000126424,0.000108426,6.10E-05,4.60E-05,1.35E-05,4.75E-11,7.32E-15,8.54E-16,2.41E-16,1.22E-16,8.76E-17,7.06E-17,6.39E-17,6.85E-17,6.57E-17,6.52E-17,Fearful
-683.9502563,78.77018738,-7.772024155,26.90706253,-0.996890485,10.21288395,-7.372561932,4.117969513,-13.60305309,-1.595639229,5.717597961,-3.418374777,-0.057554476,-0.380308747,2.125317812,-1.840226412,0.448108375,-3.34629941,2.4915905,-2.581851006,-0.212831795,-0.429904401,-1.145332694,-0.703477442,-1.375208735,0.951078057,-2.314611435,2.748926163,-0.663819134,1.466215134,-0.647565603,-1.600424647,-0.774114609,-1.508870602,2.43793416,0.904571712,1.335597277,0.945486248,1.242333412,1.747018933,0.626620591,0.657150567,0.685338259,0.677879393,0.730861902,0.756211936,0.768974066,0.742627203,0.688069403,0.681812286,0.723360777,0.686901569,0.000154738,4.98E-05,0.000251816,0.002249744,0.0103468,0.024830945,0.025068719,0.006633639,0.011316267,0.017881004,0.031914007,0.010796556,0.027073307,0.013902408,0.012106465,0.005300881,0.009037012,0.006442913,0.008066194,0.00913853,0.0127842,0.016587202,0.002404767,0.00703851,0.008870665,0.002123955,0.00236275,0.010311753,0.027697001,0.008997363,0.001018714,0.000177222,0.000173012,0.001800281,0.007751169,0.024495175,0.016395036,0.001538842,0.001169195,0.001669215,0.003792732,0.007291764,0.009359181,0.006631855,0.00334377,0.00099071,0.001087153,0.002167147,0.000894086,0.000787868,0.001441552,0.001986221,0.000856719,0.001162163,0.001087454,0.000625944,0.000363652,0.000848641,0.000254458,0.000127806,0.000262801,8.90E-05,8.77E-05,6.47E-05,5.45E-05,5.29E-05,5.87E-05,0.000168357,0.000129895,0.000180629,0.000188476,0.000312936,0.000288363,0.000295769,0.000340533,0.000510252,0.000215519,0.000365503,0.000197286,0.000179124,0.000180873,0.00018777,0.000173467,0.000140734,0.000123894,6.60E-05,6.10E-05,2.94E-05,1.42E-05,8.83E-06,1.92E-05,2.77E-05,1.97E-05,2.50E-05,3.84E-05,6.41E-05,3.05E-05,4.10E-05,3.31E-05,3.78E-05,5.08E-05,0.000134057,0.000157052,0.000228425,0.000262753,0.000216707,0.000118994,3.96E-05,2.03E-05,3.21E-05,5.07E-05,3.46E-05,3.54E-05,2.00E-05,3.78E-06,1.52E-06,4.73E-07,1.07E-12,7.17E-14,6.52E-14,6.49E-14,6.54E-14,6.57E-14,6.55E-14,6.53E-14,6.52E-14,6.49E-14,6.46E-14,Happy
-488.0085754,66.79484558,-26.81030083,11.0884676,0.276330411,-6.802998543,-19.39676666,-5.001424313,-15.81412697,-1.900941849,-0.048536148,-6.747228146,-2.007651806,-1.177077174,-3.345558643,-2.406446695,-0.636115134,-8.382619858,-0.134811595,-4.560482025,-3.976386786,-7.896724224,-5.368927956,-3.659957886,-4.471233845,4.206403732,3.700549603,9.370321274,7.637645721,5.988575459,5.444638729,3.980780602,1.470267296,2.892785549,3.694839478,3.24740839,3.853504419,2.395570278,1.985139489,0.499006867,0.567879498,0.532057345,0.477756232,0.47110036,0.535168648,0.624718249,0.637745142,0.651607752,0.683149397,0.647957504,0.627741218,0.57932502,0.001352291,8.90E-05,0.000189159,0.001065813,0.007529064,0.026760921,0.074395768,0.248824492,0.485764146,0.285449058,0.055234049,0.007869948,0.012852338,0.031056495,0.171070963,0.366058439,1.108559012,2.643787146,2.439595461,4.468117237,5.649945736,0.559313476,0.206225321,0.200818181,0.185239986,0.332210243,1.16027689,1.962542415,2.932241678,2.985073805,0.702639222,0.136313334,0.004970369,0.005386984,0.034093659,0.049266301,0.045414276,0.047060024,0.050752342,0.047193386,0.071300514,0.023305826,0.014973015,0.036516927,0.050415132,0.035767227,0.018501462,0.08552558,0.095339254,0.067715079,0.100441076,0.131032228,0.05899138,0.038269162,0.037020262,0.023620153,0.032439411,0.049833145,0.029039102,0.036911111,0.037380334,0.027434884,0.035905991,0.011297183,0.028200062,0.02509943,0.023602018,0.020372659,0.036234479,0.064063035,0.023266258,0.026118185,0.010477883,0.011849358,0.010190076,0.024783505,0.018350329,0.016243989,0.011279637,0.010756869,0.012487653,0.00716177,0.006095473,0.004898407,0.001973429,0.001147594,0.00057759,0.000404641,0.000642546,0.000321862,0.000253401,0.000500411,0.000446909,0.000382111,0.000577486,0.000624329,0.00053446,0.000311825,0.000536756,0.001178208,0.000774989,0.000755276,0.000689593,0.000545114,0.000605622,0.000525123,0.000463584,0.000962535,0.001075325,0.000840003,0.000504153,0.000445167,0.000391489,0.000303857,0.000176286,0.000118848,4.84E-05,2.22E-10,1.36E-10,1.18E-10,1.06E-10,9.78E-11,9.15E-11,8.67E-11,8.31E-11,8.05E-11,7.86E-11,7.75E-11,Happy
-668.2121582,62.77256393,-19.82556725,16.73705292,-18.39840126,8.160626411,-15.81361866,-4.577763081,-9.872761726,0.166074887,-5.557766914,-10.58327293,-5.458873272,-4.211675644,-4.418856144,-7.656150818,-1.686185002,-7.413124561,-2.846139431,-6.875255108,-2.569220304,-7.751340866,-2.564698219,-2.552396536,-4.017827988,0.909839034,0.098415911,4.341840267,2.668634892,5.106900692,0.776184916,4.070899963,2.366764307,4.629048824,6.718414307,6.216858387,2.625020981,-0.273783535,-0.165855899,-1.944881797,0.616885543,0.366938502,0.376376837,0.360034436,0.330191672,0.399674237,0.47374621,0.626993835,0.612715483,0.519266069,0.486613959,0.658686697,4.38E-06,5.75E-06,6.69E-05,0.000147244,1.78E-05,0.000521512,0.040262982,0.091216221,0.085706376,0.061581671,0.0181414,0.000831733,0.00019205,0.002241564,0.036868419,0.026745772,0.01522551,0.031947996,0.041933838,0.016890597,0.00643314,0.005911491,0.007975279,0.002369688,0.002093052,0.019139567,0.021347823,0.014531159,0.023621287,0.012155207,0.008033038,0.00754369,0.007272377,0.002989586,0.00616166,0.009355741,0.023151537,0.028960077,0.002339245,0.000432903,0.000162957,0.000638188,0.009493032,0.008317158,0.00576264,0.004066315,0.001612086,0.000362342,0.000881646,0.007246468,0.003234907,0.004119962,0.004541665,0.002858911,0.002183788,0.003126397,0.002529265,0.000990949,0.001476131,0.001402853,0.000577733,0.0005686,0.000479764,0.000373046,0.000352921,8.00E-05,0.000193154,0.000147736,0.000101077,9.73E-05,0.000156681,8.85E-05,9.58E-05,6.38E-05,7.83E-05,0.000109222,6.91E-05,9.21E-05,0.000161524,0.000175959,0.000159303,0.000260791,0.000209847,0.000137526,8.30E-05,4.35E-05,4.59E-05,3.63E-05,4.67E-05,5.23E-05,4.79E-05,4.09E-05,3.39E-05,4.23E-05,5.68E-05,8.30E-05,0.000120652,9.37E-05,5.57E-05,5.89E-05,6.35E-05,9.35E-05,0.00015441,0.000227251,0.000319394,0.000496481,0.000512958,0.000370605,0.000228889,0.000260566,0.000196474,0.000128697,5.97E-05,8.14E-05,7.68E-05,4.75E-05,1.95E-05,3.46E-11,8.61E-14,4.60E-14,3.06E-14,2.25E-14,1.77E-14,1.46E-14,1.25E-14,1.12E-14,1.03E-14,9.83E-15,Calm
-514.578186,40.70763397,-35.75801468,9.675201416,-21.48308182,-1.804062843,-25.95557594,-6.37312746,-18.27789497,-0.386813313,-9.920907974,-11.1147337,-0.764803171,-9.367330551,3.190858841,-7.519023895,-3.15231657,-1.090037107,4.906462669,4.245696068,13.10083199,9.799550056,5.905717373,4.947691917,-1.724277258,2.314344406,-1.382584572,1.42008698,-0.774848878,1.49112463,-0.102593258,-1.766635299,-2.855465889,-1.193440437,0.701997757,-0.335743099,0.729034126,-0.746541619,1.136432171,0.288969368,0.508320272,0.531141579,0.571648717,0.651553333,0.701347828,0.738878727,0.694952548,0.617470503,0.613628328,0.665508151,0.655621707,0.584238291,1.12E-05,1.78E-05,1.94E-05,1.05E-05,2.40E-05,4.03E-05,5.09E-05,0.000204135,0.009448842,0.11902792,0.18810533,0.640117109,1.149881124,1.651014447,0.611494958,0.209771812,0.288725406,0.191545174,0.026507363,0.004440586,0.008949319,0.199228391,0.369493216,0.910829127,1.619850993,0.647100151,0.468760639,1.228353739,0.879490316,0.131209776,0.104986943,0.100150339,0.177274153,0.403642058,0.542777061,0.287296772,0.374299347,0.223725945,0.1510313,0.090401717,0.095929459,0.702375114,0.457830787,0.131587356,0.062527567,0.059558008,0.056241594,0.064151473,0.045620665,0.027804542,0.080580488,0.098907381,0.225615859,0.130892754,0.015902324,0.069499984,0.209053457,0.028716771,0.048217338,0.049949616,0.056159955,0.169010639,0.044937115,0.028238717,0.011473748,0.008396126,0.013824085,0.010600999,0.026844867,0.012191093,0.004177642,0.004924776,0.007467431,0.008308963,0.015336579,0.005701667,0.002843507,0.019928897,0.038768064,0.006105167,0.001489586,0.001705552,0.00468899,0.004105938,0.002138531,0.002861575,0.006879231,0.004038796,0.005021914,0.004393773,0.004028851,0.001344593,0.00141357,0.001029238,0.000607019,0.000496542,0.001632801,0.001252888,0.000807588,0.001330395,0.001503178,0.001908986,0.002280282,0.001792634,0.003081657,0.002161259,0.002200897,0.001380579,0.001272316,0.001223232,0.001620098,0.001420143,0.001282135,0.000968671,0.000229604,7.80E-05,2.06E-05,5.73E-11,1.55E-13,1.21E-13,9.94E-14,8.48E-14,7.38E-14,6.62E-14,6.05E-14,5.61E-14,5.39E-14,5.21E-14,Fearful
-520.2894897,66.27502441,-24.30073929,18.23522949,-14.47450066,-3.999140501,-17.3407402,-13.67052078,-12.59961033,3.293153286,-12.19838715,-4.938288689,0.215819046,-9.499550819,0.915206671,-4.859255314,-0.971418679,-4.826555252,3.490983248,-2.936580658,0.716180801,6.175134182,4.7584939,9.689525604,5.319844723,7.589782715,2.624682665,2.797528267,1.204484105,-0.588346243,1.826513886,2.755123138,1.91973114,2.191296816,3.271494627,2.803426981,0.614138961,-0.516138315,0.249414712,-0.669173717,0.581476867,0.596987784,0.645519972,0.610618174,0.552702546,0.512649953,0.556093454,0.656785011,0.736988425,0.696186125,0.63632971,0.600439429,5.11E-05,0.000129381,0.000123691,9.03E-05,9.50E-05,0.001213077,0.04596474,0.152696431,0.406587929,1.418055654,3.109330416,2.811831474,1.696915984,0.538194656,0.128206089,0.141309813,0.122688308,0.13032414,0.234645292,0.420568883,0.961136103,1.483710647,2.36593914,1.672720194,0.508933067,0.130420953,0.05160683,0.067965172,0.128226712,0.236240923,0.916949689,1.377107382,0.829413712,0.191703588,0.078973308,0.038391538,0.024227634,0.028706653,0.016824337,0.039086815,0.071163669,0.080032952,0.087863296,0.031268213,0.020723103,0.03220059,0.028531287,0.015857676,0.092213705,0.105736099,0.171515763,0.085246615,0.049831033,0.041871045,0.022626242,0.041639309,0.077943951,0.118481636,0.139886618,0.11865975,0.124313489,0.058108721,0.027461214,0.035446379,0.04135175,0.07854417,0.027485402,0.011898815,0.016926937,0.013524282,0.013813768,0.01019765,0.029072484,0.011970783,0.015110846,0.02259421,0.007145429,0.001142789,0.001869002,0.001640245,0.001360726,0.00118008,0.002397461,0.003433221,0.004258992,0.006419938,0.013856807,0.010562984,0.016343288,0.014053245,0.006183402,0.004226376,0.00216374,0.001612547,0.001419931,0.001025615,0.001799843,0.001873466,0.001363634,0.001298124,0.001508876,0.001076436,0.000689058,0.00063012,0.000369946,0.000252826,0.000209215,0.000659933,0.000706394,0.000997354,0.001448524,0.001544746,0.00115546,0.000362882,0.000128559,7.66E-05,3.55E-05,9.84E-11,3.14E-11,2.17E-11,1.66E-11,1.36E-11,1.16E-11,1.02E-11,9.17E-12,8.48E-12,8.03E-12,7.75E-12,Happy
-432.0422974,41.07486343,-39.42134094,3.320859909,-17.77252769,-1.708745599,-14.34104156,-9.464587212,-17.26673698,1.293697715,-7.898838997,-2.664498091,7.548844337,9.654987335,20.24755478,5.921537399,7.416831493,1.041648269,1.504606009,-1.649474382,2.54203105,0.270622194,-0.396016061,0.801833034,-3.2091043,2.433150053,1.652017832,4.119134903,4.041833878,7.390807152,3.205322742,2.565106153,4.358876705,3.341102839,2.947208405,2.544023991,1.451516032,-1.871919036,0.279879481,2.36646843,0.510857522,0.437687904,0.474644065,0.457498521,0.434478521,0.477097094,0.511847615,0.568458855,0.586104512,0.642121732,0.63867712,0.687838972,0.1404358,0.000425966,0.000168322,0.000147349,7.12E-05,0.00017439,0.000241606,0.000319412,0.000714011,0.000743531,0.000887703,0.002589989,0.053276915,0.081310168,0.552540421,2.214720964,6.323268414,8.32422924,9.573050499,7.556955338,3.003841639,2.387052536,4.647446632,9.003287315,3.844208241,0.350253969,0.063087486,0.006802911,0.01279267,0.855751753,0.673057258,0.284083009,0.468174964,0.353775829,0.253129244,0.588187039,1.20754838,4.051837444,7.496234417,7.551387787,1.976556301,0.765995502,0.576526582,1.211811543,1.984924316,2.446415424,3.806992292,3.674119473,1.044053316,0.336423874,0.297632158,0.57378304,0.57900697,0.270692348,0.234806105,0.516602099,0.22418873,0.100772627,0.180369973,0.176020369,0.247066095,0.099110454,0.081786968,0.055084281,0.070155434,0.048123445,0.0402877,0.036585394,0.009580033,0.010994563,0.036147784,0.039985288,0.029186608,0.058690112,0.029154532,0.011797248,0.044318888,0.095986493,0.057110079,0.12446297,0.067127697,0.035656102,0.016858008,0.009408326,0.020934947,0.024258472,0.016376594,0.033536222,0.022888193,0.021024469,0.011346185,0.006021608,0.007710955,0.002942566,0.001641978,0.001488219,0.001448208,0.001400036,0.00066277,0.000651174,0.000671592,0.000678151,0.000692869,0.000897849,0.000572916,0.000632864,0.000613021,0.000653365,0.000683634,0.000708123,0.00119692,0.001264642,0.00114679,0.000753986,0.000387613,0.000176161,6.55E-05,1.72E-10,6.93E-12,4.05E-12,2.86E-12,2.23E-12,1.84E-12,1.58E-12,1.41E-12,1.29E-12,1.22E-12,1.17E-12,Fearful
-721.9968872,48.28576279,-9.073760986,15.27408791,-14.88353443,-2.490151405,-14.20981216,-4.373698711,-7.848876953,-4.543716431,-4.713726521,-7.208572865,-4.481943607,-4.487937927,-3.256438255,-6.967060566,0.916434407,-3.903113604,-0.29778409,1.18269372,-1.128651261,-2.402226925,-2.365845919,-2.114250898,-4.463436127,-2.138087273,-3.580583096,-2.439447165,-3.327952862,-3.61047554,-3.386783123,-0.114434659,2.242556334,3.700738907,4.562579632,3.133302212,2.462199211,-0.597912967,-0.747302771,2.074472666,0.39256534,0.370932192,0.415249407,0.439613909,0.526227534,0.504016936,0.545000851,0.590017557,0.495549977,0.416560054,0.471833259,0.685293376,1.88E-07,2.51E-06,8.74E-06,3.85E-06,1.79E-05,0.001927655,0.010106293,0.016014105,0.001698481,0.000257988,0.000306709,0.002138746,0.014844352,0.017443232,0.080197431,0.049381144,0.002020147,0.000511031,0.000479098,0.000325791,0.000102298,0.000400016,0.001455526,0.000911889,0.004586068,0.014279844,0.00606219,0.000492073,0.000627181,0.003092678,0.004869216,0.003324165,0.000202623,4.13E-05,4.36E-05,3.50E-05,0.000351027,0.000624939,0.005762478,0.005204396,0.000117816,2.18E-05,3.66E-05,9.34E-05,9.61E-05,0.00077508,0.000399811,2.12E-05,4.99E-05,0.000140139,9.92E-05,0.000605421,0.000144586,1.99E-05,5.67E-05,5.20E-05,9.40E-05,0.000341346,0.000194081,0.000126424,2.43E-05,1.46E-05,1.94E-05,0.000156308,0.000913313,0.000184871,2.08E-05,2.20E-05,2.91E-05,4.19E-05,4.58E-05,5.31E-05,8.63E-06,9.21E-06,2.18E-05,4.79E-05,6.49E-05,6.64E-05,2.70E-05,3.19E-05,7.14E-05,5.50E-05,6.83E-05,1.76E-05,3.02E-05,1.64E-05,1.85E-05,1.21E-05,6.20E-06,8.97E-06,2.15E-05,1.14E-05,6.73E-06,1.31E-05,2.13E-05,9.88E-06,1.29E-05,1.58E-05,1.21E-05,9.22E-06,7.46E-06,7.92E-06,1.32E-05,1.20E-05,1.94E-05,3.74E-05,2.74E-05,9.09E-06,6.13E-06,7.08E-06,1.66E-05,1.17E-05,5.88E-06,5.68E-06,7.25E-06,2.82E-06,1.42E-06,1.93E-12,1.11E-15,3.75E-16,2.19E-16,1.52E-16,1.17E-16,9.73E-17,8.75E-17,8.11E-17,7.71E-17,7.49E-17,Calm
